genre,total_count,year,danceability,energy,instrumentalness,speechiness,tempo,valence
moombahton,3,1998,0.785,0.721333333333333,0.391066666666667,0.167133333333333,130.226333333333,0.538333333333333
moombahton,11,2000,0.822727272727273,0.831727272727273,6.38181818181818e-07,0.128572727272727,98.6463636363636,0.821181818181818
moombahton,20,2001,0.72125,0.77905,0.28245835,0.086855,123.908,0.56654
moombahton,4,2002,0.62525,0.862,0.6122575,0.042825,133.994,0.3605
moombahton,11,2003,0.755272727272727,0.744545454545455,0.427809090909091,0.0721818181818182,125.137818181818,0.592545454545455
moombahton,21,2004,0.664238095238095,0.81852380952381,0.358609382380952,0.0786333333333333,127.614,0.538095238095238
moombahton,31,2005,0.710322580645161,0.68558064516129,0.277192750645161,0.122270967741935,122.069774193548,0.638132258064516
moombahton,53,2006,0.729226415094339,0.739490566037736,0.385279274150943,0.171462264150943,132.642622641509,0.553918867924528
moombahton,106,2007,0.71866037735849,0.723037735849056,0.42802728009434,0.146444339622642,128.921160377359,0.481939622641509
moombahton,154,2008,0.755181818181819,0.766201298701299,0.467097636883117,0.129094805194805,130.13712987013,0.434184415584416
moombahton,491,2009,0.74054582484725,0.76655600814664,0.46112294592668,0.128630346232179,130.904026476578,0.497803054989817
moombahton,644,2010,0.727892857142857,0.787285714285715,0.451092577732919,0.115722826086956,132.005456521739,0.413240838509317
moombahton,1006,2011,0.713822067594433,0.789580516898608,0.42779523195825,0.119740159045726,130.380767395626,0.418369284294235
moombahton,1372,2012,0.683526239067055,0.814858600583092,0.38851731303207,0.130465524781342,129.970472303207,0.379425947521866
moombahton,1630,2013,0.680542944785275,0.837646625766872,0.37266411304908,0.116939263803681,132.332720858896,0.369728466257668
moombahton,1667,2014,0.663535092981402,0.85311277744451,0.352022566364726,0.120446310737853,131.294209358128,0.359678584283142
moombahton,2011,2015,0.66349129786176,0.861403281949278,0.328736214808553,0.117685082048732,132.220345599205,0.378181551466931
moombahton,1859,2016,0.66098440021517,0.879981172673481,0.263984164276493,0.131926681011297,131.751844540075,0.37548294782141
moombahton,1417,2017,0.665076217360621,0.850594918842628,0.233360548038108,0.133807692307692,130.351348623854,0.384087720536344
motown,266,1960,0.51693984962406,0.436184962406015,0.00824589785714285,0.0503323308270677,116.968605263158,0.610232330827068
motown,378,1961,0.524981481481481,0.45272380952381,0.0206278172486772,0.0547166666666667,117.683047619048,0.651776719576719
motown,674,1962,0.571470326409495,0.518194658753709,0.0163393584569733,0.0556979228486646,120.946725519288,0.718333827893175
motown,644,1963,0.525119565217391,0.530329813664597,0.0110065677484472,0.0550628881987577,118.82100621118,0.682725310559006
motown,739,1964,0.530920162381597,0.555422462787551,0.0111632208525034,0.0592748308525033,117.848234100135,0.693514208389715
motown,902,1965,0.535511086474501,0.532178713968958,0.0163576679046563,0.0662861419068736,121.228861419069,0.645556541019955
motown,872,1966,0.54720871559633,0.519898853211009,0.0260758548165138,0.0582588302752294,118.443455275229,0.657374885321101
motown,893,1967,0.530972004479284,0.507437178051512,0.0139955726203807,0.0465427771556551,119.382466965286,0.637557446808511
motown,906,1968,0.543530905077263,0.490481346578366,0.0272640673178808,0.0623779249448124,119.838188741722,0.634310375275939
motown,857,1969,0.53462893815636,0.515373512252042,0.0218434692532089,0.0513640606767795,118.147322053676,0.654631971995333
motown,876,1970,0.511159817351598,0.554116095890411,0.0354187362214611,0.0693232876712328,120.045858447488,0.650134360730594
motown,692,1971,0.537959537572254,0.548729624277456,0.0450371205635839,0.0657174855491329,120.16087283237,0.636321387283238
motown,1079,1972,0.52877015755329,0.528478776645041,0.0335292576830398,0.0700876737720112,119.15557089898,0.595753290083411
motown,955,1973,0.533947643979057,0.54962890052356,0.0314388060314136,0.0661865968586388,122.222107853403,0.625479581151833
motown,776,1974,0.565801546391753,0.583760567010309,0.044971630064433,0.0714840206185567,119.735601804124,0.645877835051546
motown,779,1975,0.580662387676509,0.587299229781772,0.0363488852759949,0.0647050064184852,118.922554557125,0.658476379974326
motown,1099,1976,0.583127388535032,0.584853048225658,0.0372936532484076,0.0581898999090082,119.91647588717,0.656845222929936
motown,898,1977,0.592154788418708,0.581585434298441,0.0390662619042316,0.0633122494432072,118.400213808463,0.656448775055679
motown,781,1978,0.595454545454546,0.587828937259923,0.0352356851600513,0.0657116517285531,118.593640204866,0.649218437900128
motown,719,1979,0.626499304589707,0.591138247566064,0.020241753852573,0.0609025034770515,118.602388038943,0.672468845618916
motown,682,1980,0.625212609970675,0.591231671554253,0.0200151852052786,0.0628718475073314,115.262573313783,0.658276392961876
motown,663,1981,0.616927601809955,0.589703167420814,0.0214415050226245,0.0634120663650076,118.493755656109,0.66576696832579
motown,469,1982,0.647556503198294,0.570074626865672,0.0114490920895522,0.0554586353944563,118.727805970149,0.679917057569297
motown,465,1983,0.638997849462365,0.539768817204302,0.0247126471397849,0.0590731182795699,115.743189247312,0.653953333333333
motown,428,1984,0.626733644859813,0.522933878504673,0.0117158870560748,0.051932476635514,117.583453271028,0.633926635514019
motown,499,1985,0.614573146292586,0.537705210420842,0.0107866248296593,0.0499100200400802,117.637374749499,0.59963006012024
motown,473,1986,0.619105708245243,0.528410147991543,0.0162822208245243,0.0540854122621564,117.226682875264,0.649186469344609
motown,449,1987,0.603786191536747,0.48205144766147,0.0221515071714922,0.0613971046770601,119.804273942094,0.632567928730513
motown,528,1988,0.605089015151515,0.524304734848485,0.00792850823863637,0.0527859848484848,119.716410984848,0.654940530303031
motown,606,1989,0.602795379537954,0.51218498349835,0.0168507720792079,0.0602252475247525,116.895234323432,0.618210726072607
motown,550,1990,0.577352727272727,0.484235818181818,0.0127276135454545,0.0510636363636363,118.873661818182,0.620845454545455
motown,1265,1991,0.597627667984189,0.479165770750988,0.0150700772885375,0.0584387351778655,119.638158102767,0.636619604743084
motown,815,1992,0.568390184049079,0.513366625766872,0.0161583726257669,0.0535141104294479,118.095674846626,0.656723680981595
motown,1353,1993,0.587417590539542,0.504763710273467,0.0163307186548411,0.0521076866223208,117.052768662232,0.639832594235034
motown,766,1994,0.573635770234986,0.517575848563968,0.0176293966318538,0.0573563968668408,118.470279373368,0.611860835509139
motown,1203,1995,0.57009808811305,0.542477805486284,0.0256985766251039,0.0581333333333333,118.150319201995,0.633522111388196
motown,1097,1996,0.577455788514129,0.531502917046491,0.0219608142935278,0.0619641750227894,118.288008204193,0.618275843208752
motown,959,1997,0.584321167883212,0.531010844629823,0.0129253370177268,0.056236079249218,119.878550573514,0.614930448383734
motown,1010,1998,0.558891089108911,0.551090891089109,0.0199492430891089,0.06355900990099,119.670747524753,0.595823168316832
motown,1111,1999,0.555624662466248,0.567564716471647,0.0133475137623762,0.0560245724572457,117.044159315932,0.596082178217821
motown,1374,2000,0.575710334788938,0.577172416302766,0.0144893143740903,0.0605663027656478,118.933388646288,0.642084133915575
motown,1434,2001,0.571990237099025,0.566395327754532,0.0174894180474198,0.0592361924686194,118.713813110182,0.614273919107393
motown,1236,2002,0.584107605177992,0.59172580906149,0.0221379009789644,0.0600435275080907,119.135134304207,0.657058090614887
motown,1179,2003,0.582440203562341,0.569963698049194,0.0157303019338422,0.0631894826123835,118.181431721798,0.599850466497031
motown,1591,2004,0.579382778126964,0.606402954116907,0.0124550757950974,0.0621703959773726,119.243284098052,0.663952294154621
motown,4513,2005,0.560612452913805,0.538156215377796,0.0208445547064037,0.0591733879902503,117.548252160426,0.640893529802792
motown,2769,2006,0.585089201877935,0.575389410617551,0.0124165777139761,0.0538352473817264,119.734040808957,0.660939689418563
motown,3535,2007,0.591565770862801,0.566664724186704,0.0219406750268741,0.0640133804809052,119.526678076379,0.666522093352191
motown,3528,2008,0.577097505668935,0.59568446712018,0.0242510523185941,0.0600462018140591,118.372403628118,0.653363747165534
motown,2977,2009,0.578272757809875,0.550889519650654,0.0281543360127645,0.0630038629492778,119.156726906282,0.641082096069868
motown,3181,2010,0.569236403646651,0.543429990569003,0.033944577000943,0.0630053442313739,119.903620559572,0.64023602640679
motown,3490,2011,0.577353008595988,0.561215673352435,0.0316499431060172,0.0589260458452723,119.001597134671,0.644178252148997
motown,3828,2012,0.570769853709509,0.553640125391851,0.027704788591954,0.0640323928944617,119.819407262278,0.638885292580983
motown,3812,2013,0.577193074501574,0.544637250786989,0.0298015288746065,0.06026907135362,117.204436516264,0.653311909758656
motown,4599,2014,0.557000652315724,0.52590221787345,0.0265967124396608,0.0567744509676014,118.055587301588,0.6152459447706
motown,3984,2015,0.556185742971888,0.521158032128514,0.0213015634086345,0.0546357429718872,119.069888052209,0.602842143574295
motown,3270,2016,0.572417737003058,0.52821262996942,0.0301190515963304,0.0601842201834863,118.427111314985,0.637097951070335
motown,4966,2017,0.594174788562221,0.535001711639146,0.0248548598389045,0.0543997382198954,116.445987515103,0.656395328231981
mpb,27,1960,0.522703703703704,0.38432962962963,0.000200172222222222,0.0396962962962963,114.044888888889,0.560492592592593
mpb,84,1961,0.525595238095238,0.336559523809524,0.129969222142857,0.0446988095238095,109.813583333333,0.617
mpb,32,1962,0.6079375,0.7526875,0.0732508540625,0.050040625,114.0190625,0.88771875
mpb,66,1963,0.590272727272727,0.421181818181818,0.105473991515151,0.0461151515151515,123.22846969697,0.706227272727273
mpb,93,1964,0.493279569892473,0.435822580645161,0.0061320240860215,0.0436548387096774,119.409021505376,0.608245161290323
mpb,145,1965,0.521337931034483,0.419102068965517,0.135355899172414,0.0435724137931035,116.470062068966,0.618944827586207
mpb,120,1966,0.51405,0.4079975,0.326071289,0.0416766666666667,111.276491666667,0.593171666666667
mpb,225,1967,0.524795555555556,0.453771555555556,0.0829407810222222,0.0758848888888889,115.616453333333,0.620733777777778
mpb,200,1968,0.52377,0.453902,0.07919442605,0.055649,108.986605,0.621383
mpb,150,1969,0.475066666666667,0.489902666666667,0.01253237,0.0675846666666667,112.496726666667,0.597316666666666
mpb,243,1970,0.506728395061728,0.491117283950618,0.168008431152263,0.0841707818930041,112.017897119342,0.594577777777778
mpb,192,1971,0.482510416666666,0.498051041666667,0.053223369375,0.0574708333333333,110.381161458333,0.5703796875
mpb,270,1972,0.554,0.519405185185185,0.0967228726296297,0.09168,113.929503703704,0.609113703703704
mpb,270,1973,0.527355555555556,0.492882962962963,0.108333030296296,0.0936592592592593,113.211951851852,0.557556296296296
mpb,296,1974,0.514260135135135,0.499167229729729,0.0605152894594594,0.078777027027027,113.849283783784,0.565724324324325
mpb,293,1975,0.545136518771331,0.52668976109215,0.0246937496245734,0.0739126279863482,120.334126279863,0.614329010238908
mpb,194,1976,0.525077319587629,0.516013402061856,0.0193152341752577,0.0709164948453608,116.628773195876,0.553651546391752
mpb,331,1977,0.527114803625378,0.538299697885196,0.0896081201208459,0.0672791540785499,116.215057401813,0.587820241691843
mpb,522,1978,0.52802490421456,0.558614291187738,0.0691486711302682,0.0700931034482758,117.579982758621,0.580601340996169
mpb,329,1979,0.544170212765958,0.567540729483283,0.0432273542857143,0.0758617021276596,114.184553191489,0.625313373860183
mpb,399,1980,0.517807017543859,0.500756140350877,0.133542301829574,0.0718644110275689,117.11086716792,0.571488220551379
mpb,257,1981,0.553163424124514,0.560959922178988,0.0501649392607004,0.0728019455252918,112.031789883269,0.623646692607004
mpb,287,1982,0.566128919860627,0.55781149825784,0.0260831070383275,0.0649473867595819,117.033982578397,0.618578048780488
mpb,478,1983,0.601106694560669,0.572753556485355,0.0339409933054393,0.0753154811715481,117.019466527197,0.685345397489539
mpb,440,1984,0.579797727272727,0.599892727272727,0.0326083296363636,0.0670986363636364,120.069972727273,0.6739975
mpb,311,1985,0.572331189710611,0.555742122186495,0.0432076226688103,0.0592887459807074,119.356546623794,0.640138263665594
mpb,322,1986,0.580717391304348,0.594452080745342,0.0163480474534161,0.0615301242236025,115.907894409938,0.662075776397516
mpb,524,1987,0.555267175572519,0.53796679389313,0.0446461266793894,0.0538872137404579,117.467351145038,0.605072709923664
mpb,462,1988,0.558701298701299,0.510651298701299,0.0666909561038962,0.060521645021645,113.691170995671,0.623566883116883
mpb,451,1989,0.545217294900222,0.469546784922395,0.0648814403325942,0.0613616407982262,114.008050997783,0.548667405764967
mpb,468,1990,0.565344017094017,0.503669893162393,0.0341718470726496,0.0640461538461538,117.937245726496,0.586916239316239
mpb,447,1991,0.524782997762864,0.45157807606264,0.0686957629082774,0.0669908277404922,115.734266219239,0.536446085011185
mpb,360,1992,0.561730555555556,0.489828611111111,0.0473062573055556,0.0663311111111111,114.422011111111,0.596819722222223
mpb,573,1993,0.569638743455498,0.500200575916231,0.055935369808028,0.0679122164048866,113.442413612565,0.600560907504362
mpb,832,1994,0.566774038461539,0.518320673076924,0.0475396555889423,0.072751201923077,115.650259615385,0.612358653846154
mpb,662,1995,0.565432024169184,0.486303776435045,0.0655494248640483,0.0666885196374622,113.767719033233,0.581387311178247
mpb,836,1996,0.565444976076556,0.516664473684211,0.0657025332655503,0.0575372009569377,117.950485645933,0.58825956937799
mpb,1221,1997,0.589321867321867,0.547361097461097,0.0780260376822277,0.0668210483210484,117.922266175266,0.625354217854219
mpb,1236,1998,0.559954692556636,0.544563705501618,0.0386140659708738,0.0654898058252428,115.049574433657,0.576424919093852
mpb,1178,1999,0.570671477079796,0.568504753820033,0.052624936646859,0.0702260611205434,115.794703735144,0.586322920203735
mpb,1331,2000,0.550385424492863,0.541294806912096,0.0496640606987228,0.0631604808414725,115.107995492111,0.553550187828701
mpb,1113,2001,0.572071877807726,0.541621065588499,0.0871139523629831,0.0598522012578618,116.779187780773,0.573653818508535
mpb,985,2002,0.593665989847715,0.527226453807107,0.0813710375939087,0.0698947208121827,113.087254822335,0.58504152284264
mpb,1549,2003,0.566251775338929,0.541940106520335,0.056209978431246,0.0612080051646223,116.570360232408,0.560692640413169
mpb,1303,2004,0.574310053722179,0.510914121258634,0.0609658676285496,0.0673011511895625,115.954047582502,0.577754643131236
mpb,2155,2005,0.562687238979116,0.543153828306264,0.0675571425104408,0.0643408816705337,115.55955638051,0.570808770301625
mpb,1401,2006,0.574850107066381,0.515700249821557,0.0828600315417556,0.0780946466809421,117.434947180585,0.547543040685225
mpb,1726,2007,0.550050405561993,0.478295133256083,0.0924231108227116,0.0688554461181924,115.060893974507,0.518141888760139
mpb,1371,2008,0.56954412837345,0.498873814733771,0.110495602749817,0.0629733041575492,115.888857768053,0.545019328956965
mpb,1373,2009,0.558330662782228,0.468222651128914,0.0897263874217044,0.0681203932993445,113.117916970138,0.527135688273853
mpb,1561,2010,0.566781550288276,0.519825804612428,0.0900860046893017,0.0619137091607943,116.875465727098,0.537737796284433
mpb,1823,2011,0.556606692265497,0.530397696105321,0.0892145966922654,0.0635006582556226,115.658295117938,0.562535271530444
mpb,2603,2012,0.561085286208222,0.543497925470611,0.100851493814829,0.0650200537840952,116.814472915866,0.568354437187859
mpb,3485,2013,0.55667288378766,0.4691371276901,0.119598840157819,0.0592631850789096,115.996205451937,0.525258020086084
mpb,3907,2014,0.565231891476836,0.492400383926287,0.102344374568723,0.0715204760685947,116.060675454312,0.570018607627334
mpb,3294,2015,0.551761687917424,0.481761001821493,0.0958594834031571,0.065808439587128,116.572828779599,0.543804553734061
mpb,3203,2016,0.561328754292851,0.505963262566343,0.0772199886075553,0.0682219793943177,116.303405245083,0.562536653137685
mpb,1807,2017,0.559177089097952,0.527967797454345,0.102049070907582,0.0627277255118982,116.005308799115,0.529692307692308
neo-psychedelic,19,1963,0.534526315789474,0.317210526315789,1.748e-05,0.111289473684211,122.435210526316,0.630894736842105
neo-psychedelic,32,1964,0.560125,0.31321875,0.0375051103125,0.05386875,118.7485625,0.58409375
neo-psychedelic,63,1965,0.512047619047619,0.631507936507936,0.088479766984127,0.0545333333333333,121.850555555556,0.677904761904762
neo-psychedelic,76,1966,0.504355263157895,0.563198684210527,0.0892447022368421,0.0432842105263158,118.355276315789,0.616298684210526
neo-psychedelic,221,1967,0.483099547511312,0.547593665158371,0.208476523348416,0.052016742081448,119.607773755656,0.538355203619909
neo-psychedelic,140,1968,0.438142857142857,0.56565,0.297453085642857,0.0538578571428571,119.1409,0.523005
neo-psychedelic,86,1969,0.444441860465116,0.600493023255814,0.167102818023256,0.0560023255813953,121.735825581395,0.546346511627907
neo-psychedelic,263,1970,0.467273764258555,0.633978707224335,0.134151486501901,0.0547703422053232,120.435634980989,0.593274904942966
neo-psychedelic,96,1971,0.44296875,0.64728125,0.238300263333333,0.0613114583333333,118.856791666667,0.533796875
neo-psychedelic,53,1972,0.457867924528302,0.596471698113208,0.232849897358491,0.0644018867924528,123.764094339623,0.516966037735849
neo-psychedelic,122,1973,0.442450819672131,0.644866393442623,0.328098352131148,0.102826229508197,127.640008196721,0.453267213114754
neo-psychedelic,127,1974,0.443787401574803,0.536055118110236,0.172067471732283,0.061636220472441,117.966346456693,0.536787401574803
neo-psychedelic,54,1975,0.458444444444445,0.575944444444444,0.473339763888889,0.0814944444444444,122.725703703704,0.501896296296296
neo-psychedelic,110,1976,0.4846,0.561245454545455,0.141346200363636,0.0786127272727273,126.010790909091,0.558922727272727
neo-psychedelic,93,1977,0.493634408602151,0.566619354838709,0.190470427311828,0.0533075268817205,127.249483870968,0.565848387096774
neo-psychedelic,220,1978,0.501390909090909,0.54396,0.189093078318182,0.0771763636363637,123.634713636364,0.579680454545454
neo-psychedelic,195,1979,0.460538461538462,0.738513846153846,0.191604996820513,0.0871184615384615,130.883051282051,0.550589230769231
neo-psychedelic,263,1980,0.454304182509506,0.739,0.223024906007605,0.0773136882129277,126.680224334601,0.617058174904943
neo-psychedelic,315,1981,0.463149523809524,0.747607936507937,0.231050903904762,0.0764707936507936,129.592571428571,0.533409841269841
neo-psychedelic,360,1982,0.459386111111111,0.729341111111111,0.255242875861111,0.0868302777777778,125.877661111111,0.537100833333333
neo-psychedelic,361,1983,0.426686149584487,0.699491135734071,0.292874340858726,0.0835858725761773,122.956030470914,0.520735457063711
neo-psychedelic,382,1984,0.475538481675393,0.669859345549738,0.176315570942408,0.0649235602094241,126.075083769634,0.570714397905759
neo-psychedelic,432,1985,0.416247453703704,0.689856481481482,0.33344514074074,0.0591749999999999,129.718118055556,0.516505324074075
neo-psychedelic,293,1986,0.458887372013652,0.633305460750853,0.242038833686007,0.0537860068259385,130.961337883959,0.549417064846416
neo-psychedelic,631,1987,0.426542789223455,0.731333914421553,0.190666251933439,0.0590548335974643,127.533957210777,0.530364976228209
neo-psychedelic,512,1988,0.4374248046875,0.74571484375,0.285054802714844,0.0564595703125,128.349875,0.5186177734375
neo-psychedelic,416,1989,0.449230769230769,0.703982211538462,0.284109066274038,0.0549555288461539,124.480867788462,0.505421634615385
neo-psychedelic,735,1990,0.43353074829932,0.671258231292517,0.260951168380953,0.0562846258503402,127.606047619048,0.506905442176871
neo-psychedelic,647,1991,0.390395363214838,0.658841267387944,0.31125205114374,0.0517092735703246,127.348676970634,0.467248995363215
neo-psychedelic,883,1992,0.416607927519819,0.664372480181202,0.316064582015855,0.0627199320498301,125.50232389581,0.43814926387316
neo-psychedelic,816,1993,0.423354044117647,0.677784953431372,0.268922980710784,0.059191544117647,127.340719362745,0.484192034313726
neo-psychedelic,946,1994,0.43753044397463,0.653047885835095,0.32695345603594,0.056068710359408,124.957825581395,0.45264820295983
neo-psychedelic,1096,1995,0.419763594890511,0.674510324817517,0.305307125036497,0.060788594890511,126.660589416058,0.464852737226278
neo-psychedelic,1129,1996,0.426372630646589,0.662469707705934,0.279694535854739,0.0594886625332152,124.932502214349,0.448179450841453
neo-psychedelic,909,1997,0.407991089108911,0.654721015401539,0.28199196579758,0.0629551155115511,125.183133113311,0.415783278327833
neo-psychedelic,745,1998,0.414502953020134,0.63164405409396,0.291552523785235,0.0561979865771812,123.117656375839,0.393085100671141
neo-psychedelic,1231,1999,0.436312997562957,0.618117831031681,0.309708406149472,0.0598928513403737,121.709246141348,0.43960479285134
neo-psychedelic,1369,2000,0.429802483564646,0.633683950620891,0.300063666048211,0.0625881665449234,121.654658875091,0.416758363769175
neo-psychedelic,957,2001,0.435785684430512,0.593670444096135,0.298461236363636,0.0696247648902821,121.75750261233,0.409451515151515
neo-psychedelic,1297,2002,0.439983808789515,0.670844410177333,0.296896390300694,0.0642060138781804,122.900059367772,0.427191595990748
neo-psychedelic,1636,2003,0.428215158924206,0.652546699266504,0.31863224289731,0.0627495721271393,121.692855134474,0.411820415647921
neo-psychedelic,1396,2004,0.433927220630372,0.627291618911176,0.288035433717765,0.057682664756447,122.837940544413,0.422265257879656
neo-psychedelic,1994,2005,0.437051654964895,0.664522437311937,0.301927388054162,0.0633937813440321,120.954003009027,0.446411935807422
neo-psychedelic,1971,2006,0.438859715880264,0.626863992897007,0.284204376235413,0.0638818873668189,123.738240994419,0.429374682902081
neo-psychedelic,2238,2007,0.433712779267202,0.684601474530831,0.248228330290438,0.0641071045576408,125.132726094727,0.444844459338696
neo-psychedelic,1747,2008,0.418190440755581,0.681485804235832,0.288144841436749,0.0682028620492272,126.628715512307,0.416842358328563
neo-psychedelic,2828,2009,0.423843599717114,0.682868281471004,0.316115124766619,0.0634498939179632,123.358048797737,0.437432708628006
neo-psychedelic,3212,2010,0.435331351183063,0.685336152023661,0.312705898683064,0.0617209526774597,123.754738169365,0.453040660024906
neo-psychedelic,2722,2011,0.43855576781778,0.674035290227776,0.356491987527553,0.0606449301983836,122.154564658339,0.411486076414401
neo-psychedelic,3022,2012,0.430845135671741,0.65912818663137,0.294978341495699,0.0704832892124421,121.252828259431,0.415673428193251
neo-psychedelic,2861,2013,0.429131492485145,0.678070604683677,0.301687812299895,0.0613335896539672,122.556477105907,0.428080286613073
neo-psychedelic,2867,2014,0.431601395186608,0.669368852459016,0.282193147861877,0.0610366585280782,121.764815137775,0.435009068712941
neo-psychedelic,2718,2015,0.435397019867549,0.669126306107432,0.314453843623989,0.0603527225901399,123.040158940397,0.432415305371596
neo-psychedelic,2903,2016,0.446499035480537,0.648075025835342,0.290692494212884,0.0571941784361006,122.40238718567,0.433369342059938
neo-psychedelic,3370,2017,0.448773857566765,0.663350207715134,0.25446410832641,0.0572014540059347,123.103328189911,0.439168664688428
noise pop,1,2007,0.328,0.799,0.0938,0.109,83.157,0.303
noise pop,7,2016,0.199285714285714,0.708610428571429,0.6764,0.150628571428571,111.870571428571,0.111085714285714
noise rock,5,2004,0.27396,0.5994,0.5567134,0.2798,102.3288,0.09324
noise rock,1,2005,0.592,0.656,4.37e-05,0.0296,119.983,0.426
noise rock,2,2012,0.167,0.8895,0.594,0.143,101.8575,0.365735
noise rock,1,2013,0.508,0.339,0.0147,0.0318,117.538,0.329
noise rock,4,2016,0.45175,0.67425,0.21625,0.04755,148.05375,0.71
norteno,3,1960,0.584666666666667,0.661,6.89e-06,0.0491666666666667,148.254333333333,0.929666666666667
norteno,3,1961,0.547,0.423333333333333,0.0,0.0331666666666667,126.739666666667,0.883
norteno,18,1963,0.647166666666667,0.483111111111111,5.665e-06,0.0400666666666667,134.123888888889,0.898111111111111
norteno,1,1964,0.429,0.274,0.0,0.042,172.292,0.667
norteno,51,1967,0.523803921568627,0.376411764705883,0.00506783431372549,0.0354058823529412,106.525862745098,0.603901960784314
norteno,33,1968,0.560515151515151,0.339030303030303,0.000130547878787879,0.0510878787878788,108.667424242424,0.726303030303031
norteno,45,1970,0.637777777777778,0.5672,0.028773924,0.0447444444444444,114.177444444444,0.863066666666667
norteno,27,1971,0.460185185185185,0.408814814814815,0.0326048992592593,0.0479851851851852,140.193888888889,0.783851851851852
norteno,56,1972,0.55875,0.402642857142857,0.00879460071428571,0.0483339285714286,117.034928571429,0.718446428571428
norteno,36,1973,0.577555555555556,0.418944444444445,0.000108240277777778,0.0422055555555556,121.228722222222,0.684861111111111
norteno,28,1974,0.652892857142857,0.344535714285714,0.00466791321428572,0.0466,136.358785714286,0.887357142857143
norteno,30,1975,0.571166666666667,0.404233333333333,0.000636751666666666,0.0663366666666667,136.342833333333,0.692466666666667
norteno,39,1976,0.691128205128205,0.520820512820513,0.000131541025641026,0.0635692307692308,129.102974358974,0.837717948717949
norteno,47,1977,0.639787234042553,0.448127659574468,0.000768087872340425,0.0611829787234043,126.005042553192,0.791297872340426
norteno,72,1978,0.627222222222222,0.543986111111111,0.000374941527777778,0.0569055555555556,121.155041666667,0.746347222222222
norteno,9,1979,0.716666666666667,0.672333333333333,0.000378094444444444,0.0502555555555556,126.445222222222,0.906111111111111
norteno,56,1980,0.636875,0.569410714285714,0.000304979642857143,0.0541142857142857,109.807928571429,0.793160714285714
norteno,39,1981,0.616435897435897,0.455179487179487,0.00103990102564103,0.073,134.222282051282,0.850153846153846
norteno,71,1982,0.639788732394366,0.551422535211268,0.00626365676056338,0.0522028169014085,115.316704225352,0.791774647887324
norteno,62,1983,0.631951612903226,0.657548387096774,0.00218058161290323,0.0526693548387097,120.150064516129,0.814677419354839
norteno,149,1984,0.677859060402685,0.535255033557048,0.000585364362416107,0.105344295302013,123.753704697987,0.865120805369127
norteno,76,1985,0.603618421052632,0.561736842105263,0.000743179605263158,0.0518315789473684,124.338157894737,0.801157894736842
norteno,134,1986,0.676007462686567,0.642925373134329,0.00652418776119403,0.0682283582089552,118.679686567164,0.884111940298508
norteno,55,1987,0.672727272727273,0.523109090909091,0.000116107636363636,0.10422,135.830581818182,0.895236363636364
norteno,80,1988,0.6438875,0.55145,0.002878195125,0.05619625,122.4970875,0.8513125
norteno,156,1989,0.628961538461538,0.561564102564102,0.00197491615384615,0.0532538461538461,119.038891025641,0.802185897435897
norteno,218,1990,0.603307339449541,0.534935779816514,0.00237350288990826,0.0662100917431193,126.208605504587,0.79941743119266
norteno,633,1991,0.630794628751975,0.522755134281201,0.00179798611374408,0.0676756714060031,125.467353870458,0.828339652448658
norteno,516,1992,0.641424418604651,0.494885658914729,0.00207013812015504,0.0687114341085271,131.952641472868,0.834131782945737
norteno,750,1993,0.647769333333335,0.520337333333334,0.00252675493333333,0.0651470666666666,127.033850666667,0.813293333333333
norteno,691,1994,0.641677279305355,0.506147612156295,0.00382885451519537,0.0737018813314038,124.980581765557,0.816243125904486
norteno,1027,1995,0.653777020447907,0.509545277507303,0.00462005036027264,0.0700379746835444,130.663032132425,0.845764362220059
norteno,1019,1996,0.645050049067713,0.528284592737979,0.00736374143277723,0.0641810598626104,124.831336604514,0.816030421982336
norteno,1054,1997,0.650464895635674,0.55485559772296,0.00351428478178368,0.0670262808349146,126.335136622391,0.838878557874763
norteno,1402,1998,0.64658844507846,0.56414907275321,0.00196576279600571,0.0682320256776034,128.486574179743,0.822888017118404
norteno,2358,1999,0.643525445292621,0.547191263782867,0.00402948717557251,0.0715130619168785,127.846188295165,0.823226887192536
norteno,1901,2000,0.644534981588637,0.583846396633351,0.00393546988953183,0.0628893740136769,126.933069437138,0.822679116254602
norteno,2939,2001,0.645437904048997,0.583661789724395,0.00299882145627765,0.0678646818645796,127.080340251786,0.823342633548825
norteno,2749,2002,0.650828301200437,0.59960421971626,0.00220396135321936,0.0654209894507095,126.815739177883,0.813154237904693
norteno,2489,2003,0.651995178786662,0.591164724789073,0.00448700128163921,0.0681833668139814,126.388965046203,0.816964242667738
norteno,2952,2004,0.642561653116531,0.608212737127372,0.00466936007452574,0.0696584349593496,128.674956300813,0.813365853658536
norteno,3262,2005,0.648860208461066,0.58584837522992,0.00305231729613734,0.069281361128142,128.141957388105,0.831242182709994
norteno,2935,2006,0.660805110732539,0.606794207836458,0.00334387311073254,0.0655177512776832,125.62771516184,0.827089267461669
norteno,4080,2007,0.649458578431369,0.565913725490195,0.00335385795588235,0.0632440196078433,129.039514460784,0.825348578431373
norteno,4402,2008,0.667360063607452,0.623437414811449,0.00203778319854611,0.0666371876419809,128.25705974557,0.831085415720126
norteno,4980,2009,0.654326706827309,0.602486345381527,0.00203284201807229,0.0659819277108435,128.308211044176,0.827629919678714
